id,impact.gap,impact.magnitude,impact.significance,location.depth,location.distance,location.full,location.latitude,location.longitude,location.name,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
nc72681831,71,1.6,39,2.6,0.007888,"6km NW of The Geysers, California",38.8135,-122.821,California,21,1.47E+12,8/21/2016 02:01,2,1,8,15,2016
nc72681856,192,0.19,1,-0.21,0.03442,"7km SSE of Mammoth Lakes, California",37.5851667,-118.9423333,California,21,1.47E+12,8/21/2016 02:07,2,7,8,52,2016
nc72681871,109,1.33,27,1.12,0.009305,"7km ESE of Mammoth Lakes, California",37.6261673,-118.8911667,California,21,1.47E+12,8/21/2016 02:19,2,19,8,41,2016
nc72681881,120,1.31,26,1.07,0.008558,"7km ESE of Mammoth Lakes, California",37.6278343,-118.892334,California,21,1.47E+12,8/21/2016 02:21,2,21,8,54,2016
ci37667032,87,0.68,7,6.51,0.1375,"24km ESE of Julian, CA",33.0158333,-116.3503333,California,21,1.47E+12,8/21/2016 02:37,2,37,8,6,2016
nc72681896,76,1.93,57,1.38,0.008929,"7km ESE of Mammoth Lakes, California",37.6238333,-118.892,California,21,1.47E+12,8/21/2016 02:38,2,38,8,2,2016
nc72681901,103,0.14,0,0.41,0.009997,"7km ESE of Mammoth Lakes, California",37.6285,-118.8906667,California,21,1.47E+12,8/21/2016 02:41,2,41,8,51,2016
nc72681906,106,0.5,4,1.06,0.009613,"7km ESE of Mammoth Lakes, California",37.627,-118.8908333,California,21,1.47E+12,8/21/2016 02:49,2,49,8,50,2016
nc72681911,109,0.18,0,1.71,0.00904,"7km ESE of Mammoth Lakes, California",37.626,-118.8915,California,21,1.47E+12,8/21/2016 02:55,2,55,8,22,2016
ci37667048,99,0.66,7,6.61,0.05526,"2km ENE of Lake Arrowhead, CA",34.2538333,-117.1733333,California,21,1.47E+12,8/21/2016 02:56,2,56,8,7,2016
ci37667056,61,0.86,11,3.57,0.008973,"23km E of Little Lake, CA",35.955,-117.6571667,California,21,1.47E+12,8/21/2016 03:02,3,2,8,10,2016
nc72681916,76,2.96,136,1.32,0.009369,"7km ESE of Mammoth Lakes, California",37.6241667,-118.8913333,California,21,1.47E+12,8/21/2016 03:03,3,3,8,26,2016
nc72681921,115,0.51,4,3.46,0.005579,"4km WNW of Cobb, California",38.8311653,-122.7770004,California,21,1.47E+12,8/21/2016 03:06,3,6,8,15,2016
ci37667072,93,0.28,1,5.76,0.04439,"13km NNE of Thousand Palms, CA",33.9303333,-116.3568333,California,21,1.47E+12,8/21/2016 03:11,3,11,8,4,2016
nc72681926,103,0.03,0,0.55,0.01017,"7km ESE of Mammoth Lakes, California",37.6286667,-118.8905,California,21,1.47E+12,8/21/2016 03:13,3,13,8,26,2016
ci37667080,57,1.03,16,3.7,0.03242,"6km NNW of Little Lake, CA",35.987,-117.9211667,California,21,1.47E+12,8/21/2016 03:17,3,17,8,35,2016
ci37667096,25,1.87,54,15.75,0.03743,"5km SW of Idyllwild, CA",33.7061667,-116.7586667,California,21,1.47E+12,8/21/2016 03:26,3,26,8,7,2016
ci37667104,227,0.08,0,4.24,0.03672,"5km NNW of Little Lake, CA",35.9805,-117.9208333,California,21,1.47E+12,8/21/2016 03:30,3,30,8,57,2016
nc72681941,180,0.13,0,0.03,0.05539,"9km SSE of Mammoth Lakes, California",37.5621667,-118.9456667,California,21,1.47E+12,8/21/2016 03:37,3,37,8,0,2016
ci37667112,83,0.58,5,16.35,0.1066,"11km NW of Warner Springs, CA",33.3396667,-116.7278333,California,21,1.47E+12,8/21/2016 03:37,3,37,8,20,2016
ci37667120,83,0.72,8,8.25,0.05835,"15km ESE of Anza, CA",33.499,-116.5315,California,21,1.47E+12,8/21/2016 04:08,4,8,8,24,2016
nc72681966,100,0.24,1,1.49,0.007424,"7km ESE of Mammoth Lakes, California",37.6248333,-118.8936667,California,21,1.47E+12,8/21/2016 04:19,4,19,8,50,2016
nc72681971,55,0.66,7,2.25,0.00964,"6km W of Cobb, California",38.8221667,-122.7978333,California,21,1.47E+12,8/21/2016 04:23,4,23,8,39,2016
ci37667128,40,1.73,46,8.13,0.08288,"10km E of Lucerne Valley, CA",34.4268333,-116.8591667,California,21,1.47E+12,8/21/2016 04:55,4,55,8,17,2016
nc72682006,105,0.56,5,0.86,0.005874,"4km WNW of Cobb, California",38.8358345,-122.7730026,California,21,1.47E+12,8/21/2016 05:13,5,13,8,41,2016
nc72682016,238,1.08,18,6.24,0.08861,"8km SSW of West Bishop, California",37.2921667,-118.4825,California,21,1.47E+12,8/21/2016 05:25,5,25,8,33,2016
ci37667136,44,1.38,29,0.74,0.03711,"12km NE of Little Lake, CA",36.0151667,-117.8093333,California,21,1.47E+12,8/21/2016 05:31,5,31,8,5,2016
ci37667144,66,1.47,33,10.29,0.01628,"6km WNW of Malibu Beach, CA",34.0448333,-118.7568333,California,21,1.47E+12,8/21/2016 05:31,5,31,8,7,2016
ci37667152,156,1.53,36,3.56,0.07474,"5km N of Little Lake, CA",35.9805,-117.9015,California,21,1.47E+12,8/21/2016 05:37,5,37,8,58,2016
nc72682031,96,0.92,13,12.76,0.04976,"0km SW of Inverness, California",38.0965,-122.8645,California,21,1.47E+12,8/21/2016 05:46,5,46,8,51,2016
nn00556957,75.11,0.6,6,6.6,0.094,"10km NNE of Truckee, California",39.4086,-120.1288,California,21,1.47E+12,8/21/2016 05:52,5,52,8,36,2016
ci37667168,85,0.03,0,4.35,0.03558,"6km NNW of Little Lake, CA",35.9861667,-117.9253333,California,21,1.47E+12,8/21/2016 05:59,5,59,8,38,2016
nc72682046,125,0.6,6,1.81,0.001996,"7km WNW of The Geysers, California",38.8085,-122.8266667,California,21,1.47E+12,8/21/2016 06:07,6,7,8,7,2016
ci37667176,74,0.51,4,16.68,0.1049,"2km N of Colton, CA",34.0943333,-117.3121667,California,21,1.47E+12,8/21/2016 06:30,6,30,8,6,2016
ci37667184,82,0.46,3,8.97,0.05685,"15km ESE of Anza, CA",33.5005,-116.5306667,California,21,1.47E+12,8/21/2016 06:41,6,41,8,10,2016
ci37667192,98,0.43,3,13.21,0.03301,"15km ESE of Anza, CA",33.5256667,-116.5201667,California,21,1.47E+12,8/21/2016 06:45,6,45,8,46,2016
nc72682056,90,0.91,13,7.76,0.0588,"10km ENE of San Simeon, California",35.6741667,-121.0821667,California,21,1.47E+12,8/21/2016 07:06,7,6,8,9,2016
nn00556996,165.31,0.4,2,0,0.296,"14km NNE of Lone Pine, California",36.7247,-117.9826,California,21,1.47E+12,8/21/2016 07:07,7,7,8,38,2016
ci37667200,39,0.31,1,6.37,0.08215,"9km NE of Aguanga, CA",33.4955,-116.7893333,California,21,1.47E+12,8/21/2016 07:09,7,9,8,37,2016
ci37667208,98,0.8,10,9.24,0.01378,"6km SSE of Yucca Valley, CA",34.0641667,-116.4053333,California,21,1.47E+12,8/21/2016 07:11,7,11,8,33,2016
ci37667216,86,0.23,1,9.21,0.06279,"15km ESE of Anza, CA",33.498,-116.5271667,California,21,1.47E+12,8/21/2016 07:31,7,31,8,14,2016
ci37667224,83,0.57,5,9.11,0.05868,"15km ESE of Anza, CA",33.4986667,-116.5313333,California,21,1.47E+12,8/21/2016 07:33,7,33,8,5,2016
nn00556997,195.79,0.2,1,0,0.182,"27km SE of Lone Pine, California",36.4189,-117.8561,California,21,1.47E+12,8/21/2016 07:33,7,33,8,34,2016
nc72682061,173,1.04,17,1.23,0.004475,"6km NW of The Geysers, California",38.8199997,-122.8063354,California,21,1.47E+12,8/21/2016 07:49,7,49,8,37,2016
nc72682066,93,0.86,11,1.71,0.0102,"7km NW of The Geysers, California",38.818,-122.8233333,California,21,1.47E+12,8/21/2016 07:51,7,51,8,54,2016
nc72682076,272,0.69,7,1.7,0.04122,"27km WSW of Coalinga, California",36.0543333,-120.6438333,California,21,1.47E+12,8/21/2016 08:02,8,2,8,35,2016
nc72682081,182,2.59,104,13.04,0.05311,"16km NW of San Simeon, California",35.7536667,-121.307,California,21,1.47E+12,8/21/2016 08:04,8,4,8,47,2016
nc72682096,109,0.62,6,1.14,0.006875,"7km ESE of Mammoth Lakes, California",37.625,-118.8943333,California,21,1.47E+12,8/21/2016 08:37,8,37,8,41,2016
ci37667248,49,1.29,26,1.56,0.145,"39km NE of Big Bear City, CA",34.4886667,-116.5181667,California,21,1.47E+12,8/21/2016 08:53,8,53,8,55,2016
ci37667256,106,0.47,3,6.02,0.05042,"21km ESE of Anza, CA",33.4825,-116.4611667,California,21,1.47E+12,8/21/2016 09:08,9,8,8,7,2016
nn00556963,225.61,0.3,1,8,0.052,"58km ENE of Searles Valley, California",35.9682,-116.8051,California,21,1.47E+12,8/21/2016 09:08,9,8,8,58,2016
ci37667264,167,0.71,8,12.33,0.02806,"10km NNE of Indio, CA",33.8041667,-116.189,California,21,1.47E+12,8/21/2016 09:10,9,10,8,46,2016
nn00557001,172.87,0.4,2,6.5,0.066,"59km ENE of Searles Valley, California",35.9634,-116.7881,California,21,1.47E+12,8/21/2016 09:11,9,11,8,13,2016
ci37667272,36,0.63,6,10.62,0.05225,"8km SW of Anza, CA",33.5133333,-116.7441667,California,21,1.47E+12,8/21/2016 09:35,9,35,8,25,2016
nc72682121,76,0.94,14,1.91,0.00329,"8km NW of The Geysers, California",38.822834,-122.8308334,California,21,1.47E+12,8/21/2016 10:59,10,59,8,49,2016
ci37667296,85,0.73,8,22.09,0.08443,"7km NNW of Banning, CA",33.9903333,-116.894,California,21,1.47E+12,8/21/2016 11:10,11,10,8,26,2016
nc72682141,80,0.56,5,3.03,0.0105,"6km NW of The Geysers, California",38.815,-122.8181667,California,21,1.47E+12,8/21/2016 11:24,11,24,8,34,2016
nn00557007,106.93,0.7,8,4.6,0.153,"25km SE of Bridgeport, California",38.1101,-119.0013,California,21,1.47E+12,8/21/2016 11:54,11,54,8,58,2016
ci37667336,54,1.48,34,8.08,0.0142,"1km NE of La Habra, CA",33.9371667,-117.9376667,California,21,1.47E+12,8/21/2016 12:02,12,2,8,0,2016
ci37667352,70,0.92,13,9.5,0.0364,"16km WNW of Ocotillo, CA",32.8066667,-116.1366667,California,21,1.47E+12,8/21/2016 12:18,12,18,8,8,2016
ci37667360,92,0.6,6,15.45,0.02728,"6km S of Idyllwild, CA",33.6838333,-116.7151667,California,21,1.47E+12,8/21/2016 12:20,12,20,8,48,2016
ci37667384,77,1.11,19,12.14,0.06345,"21km ESE of Anza, CA",33.4713333,-116.4693333,California,21,1.47E+12,8/21/2016 12:50,12,50,8,25,2016
nc72682196,85,0.69,7,3.29,0.01274,"5km WNW of The Geysers, California",38.799,-122.812,California,21,1.47E+12,8/21/2016 13:18,13,18,8,0,2016
ci37667416,35,1.67,43,3.1,0.01086,"22km E of Little Lake, CA",35.9563333,-117.6588333,California,21,1.47E+12,8/21/2016 13:27,13,27,8,18,2016
ci37667432,59,0.64,6,4.05,0.009272,"22km E of Little Lake, CA",35.954,-117.659,California,21,1.47E+12,8/21/2016 13:31,13,31,8,59,2016
ci37667424,79,0.73,8,13.74,0.0381,"23km SSW of La Quinta, CA",33.4858333,-116.434,California,21,1.47E+12,8/21/2016 13:33,13,33,8,55,2016
ci37667440,59,0.3,1,3.86,0.009412,"22km E of Little Lake, CA",35.9545,-117.6586667,California,21,1.47E+12,8/21/2016 13:39,13,39,8,23,2016
ci37667448,217,0.22,1,6.11,0.05118,"20km ESE of Anza, CA",33.4933333,-116.4753333,California,21,1.47E+12,8/21/2016 13:51,13,51,8,13,2016
nc72682211,171,0.99,15,3.39,0.004843,"4km NW of The Geysers, California",38.8031654,-122.7961655,California,21,1.47E+12,8/21/2016 14:00,14,0,8,22,2016
ci37667464,59,0.36,2,4.4,0.007419,"23km E of Little Lake, CA",35.9531667,-117.6568333,California,21,1.47E+12,8/21/2016 14:02,14,2,8,39,2016
ci37667472,30,1.94,58,1.29,0.1454,"14km N of Ocotillo Wells, CA",33.2715,-116.108,California,21,1.47E+12,8/21/2016 14:20,14,20,8,41,2016
ci37667480,48,1.3,26,5.52,0.09867,"11km NNE of Ocotillo Wells, CA",33.2358333,-116.0911667,California,21,1.47E+12,8/21/2016 14:26,14,26,8,14,2016
ci37667488,84,0.49,4,2.03,0.03439,"12km NE of Little Lake, CA",36.0025,-117.7971667,California,21,1.47E+12,8/21/2016 14:27,14,27,8,34,2016
nc72682236,102,0.17,0,1.08,0.008376,"7km ESE of Mammoth Lakes, California",37.6281667,-118.8926667,California,21,1.47E+12,8/21/2016 14:50,14,50,8,43,2016
nc72682246,106,0.45,3,1.43,0.007588,"7km ESE of Mammoth Lakes, California",37.6263333,-118.8933333,California,21,1.47E+12,8/21/2016 15:12,15,12,8,2,2016
nc72682256,110,1.75,47,10.57,0.1567,"20km NNE of Upper Lake, California",39.3331667,-122.8035,California,21,1.47E+12,8/21/2016 15:28,15,28,8,59,2016
nc72682261,89,0.87,12,0.4,0.001837,"4km NNW of The Geysers, California",38.8116684,-122.7795029,California,21,1.47E+12,8/21/2016 15:34,15,34,8,37,2016
ci37667504,60,0.89,12,2.78,0.009127,"22km E of Little Lake, CA",35.9545,-117.6581667,California,21,1.47E+12,8/21/2016 15:48,15,48,8,11,2016
nc72682271,93,0.6,6,4.94,0.02691,"3km ESE of Mammoth Lakes, California",37.6395,-118.9338333,California,21,1.47E+12,8/21/2016 15:49,15,49,8,7,2016
ci37667512,53,1.23,23,3.56,0.007786,"22km E of Little Lake, CA",35.9518333,-117.6586667,California,21,1.47E+12,8/21/2016 15:49,15,49,8,16,2016
ci37667520,36,2.09,67,3.21,0.008773,"22km E of Little Lake, CA",35.954,-117.6581667,California,21,1.47E+12,8/21/2016 15:49,15,49,8,20,2016
nc72682276,75,0.26,1,4.53,0.02754,"3km ESE of Mammoth Lakes, California",37.6386667,-118.9355,California,21,1.47E+12,8/21/2016 15:51,15,51,8,7,2016
ci37667528,54,0.91,13,3.99,0.01506,"11km NE of Coso Junction, CA",36.1025,-117.854,California,21,1.47E+12,8/21/2016 15:53,15,53,8,18,2016
nc72682281,71,0.57,5,4.59,0.02654,"3km ESE of Mammoth Lakes, California",37.6398333,-118.9341667,California,21,1.47E+12,8/21/2016 15:54,15,54,8,14,2016
ci37144964,58,0.36,2,3.65,0.008117,"22km E of Little Lake, CA",35.9528333,-117.6583333,California,21,1.47E+12,8/21/2016 15:54,15,54,8,34,2016
ci37667536,61,0.73,8,3.58,0.009024,"23km E of Little Lake, CA",35.9551667,-117.657,California,21,1.47E+12,8/21/2016 15:57,15,57,8,8,2016
ci37667552,51,1.61,40,3.92,0.02634,"12km WNW of Calipatria, CA",33.1596667,-115.6388333,California,21,1.47E+12,8/21/2016 16:02,16,2,8,23,2016
nc72682311,143,0.9,12,5.78,0.01542,"21km NNE of Soledad, California",36.5895,-121.1963333,California,21,1.47E+12,8/21/2016 16:03,16,3,8,21,2016
ci37667560,180,1.41,31,0.6,0.05933,"16km NNW of Westmorland, CA",33.1691667,-115.6913333,California,21,1.47E+12,8/21/2016 16:06,16,6,8,26,2016
ci37667576,56,1.46,33,4.1,0.02772,"12km WNW of Calipatria, CA",33.157,-115.638,California,21,1.47E+12,8/21/2016 16:07,16,7,8,9,2016
ci37667584,54,3.13,151,5.52,0.02611,"12km WNW of Calipatria, CA",33.1588333,-115.6375,California,21,1.47E+12,8/21/2016 16:09,16,9,8,17,2016
ci37381861,111,1.83,52,5.01,0.01462,"11km WNW of Calipatria, CA",33.1636667,-115.6215,California,21,1.47E+12,8/21/2016 16:12,16,12,8,59,2016
ci37381853,87,1.8,50,4.64,0.02292,"12km WNW of Calipatria, CA",33.1595,-115.6326667,California,21,1.47E+12,8/21/2016 16:13,16,13,8,7,2016
ci37667592,55,1.61,40,3.78,0.0254,"12km WNW of Calipatria, CA",33.159,-115.6365,California,21,1.47E+12,8/21/2016 16:13,16,13,8,17,2016
nn00557017,203.04,0.4,2,10.3,0.123,"23km ENE of Big Pine, California",37.2654,-118.0562,California,21,1.47E+12,8/21/2016 16:13,16,13,8,34,2016
ci37667600,72,0.98,15,4.43,0.0261,"12km WNW of Calipatria, CA",33.1618333,-115.6406667,California,21,1.47E+12,8/21/2016 16:17,16,17,8,58,2016
ci37667608,76,1.18,21,4.17,0.02065,"12km WNW of Calipatria, CA",33.1638333,-115.6341667,California,21,1.47E+12,8/21/2016 16:22,16,22,8,36,2016
nc72682321,111,0.83,11,3.07,0.03284,"24km SW of Coalinga, California",36.0133333,-120.5768333,California,21,1.47E+12,8/21/2016 16:32,16,32,8,4,2016
ci37667616,58,0.36,2,3.99,0.005881,"23km E of Little Lake, CA",35.9508333,-117.6566667,California,21,1.47E+12,8/21/2016 16:33,16,33,8,35,2016
ci37667624,63,0.82,10,18.77,0.0697,"3km SSW of Loma Linda, CA",34.0223333,-117.2676667,California,21,1.47E+12,8/21/2016 16:42,16,42,8,26,2016
ci37667672,57,1.23,23,4.01,0.0229,"12km WNW of Calipatria, CA",33.1631667,-115.637,California,21,1.47E+12,8/21/2016 17:18,17,18,8,2,2016
nc72682361,97,1.37,29,1.55,0.008398,"7km ESE of Mammoth Lakes, California",37.626667,-118.892334,California,21,1.47E+12,8/21/2016 17:28,17,28,8,34,2016
ci37667696,75,1.18,21,4.81,0.01861,"12km WNW of Calipatria, CA",33.1676667,-115.635,California,21,1.47E+12,8/21/2016 17:32,17,32,8,16,2016
ci37667728,50,1.39,30,4.52,0.02075,"12km WNW of Calipatria, CA",33.164,-115.6345,California,21,1.47E+12,8/21/2016 17:47,17,47,8,41,2016
nc72682391,76,3.53,206,1.96,0.008494,"7km ESE of Mammoth Lakes, California",37.6231667,-118.8928333,California,21,1.47E+12,8/21/2016 17:47,17,47,8,48,2016
ci37667736,73,0.94,14,4.39,0.02005,"12km WNW of Calipatria, CA",33.1665,-115.636,California,21,1.47E+12,8/21/2016 17:47,17,47,8,59,2016
nc72682396,110,0.34,2,1.61,0.01011,"7km ESE of Mammoth Lakes, California",37.6256667,-118.8901667,California,21,1.47E+12,8/21/2016 17:52,17,52,8,28,2016
ci37667752,16,2.11,68,15.23,0.05733,"8km WNW of San Jacinto, CA",33.8181667,-117.0356667,California,21,1.47E+12,8/21/2016 17:55,17,55,8,49,2016
nc72682411,98,1.29,26,1.75,0.007242,"7km ESE of Mammoth Lakes, California",37.6251678,-118.893837,California,21,1.47E+12,8/21/2016 18:00,18,0,8,10,2016
ci37667768,80,1.04,17,2.42,0.1835,"17km NE of Olancha, CA",36.37,-117.8466667,California,21,1.47E+12,8/21/2016 18:01,18,1,8,32,2016
nc72682416,109,1.43,31,1.8,0.01294,"8km ESE of Mammoth Lakes, California",37.6231651,-118.887001,California,21,1.47E+12,8/21/2016 18:02,18,2,8,39,2016
nc72682421,136,0.06,0,0.52,0.01277,"7km ESE of Mammoth Lakes, California",37.6268333,-118.8868333,California,21,1.47E+12,8/21/2016 18:03,18,3,8,57,2016
nc72682426,106,1.29,26,1.73,0.01286,"7km ESE of Mammoth Lakes, California",37.6243324,-118.8868332,California,21,1.47E+12,8/21/2016 18:06,18,6,8,49,2016
nc72682441,112,0.55,5,0.82,0.02087,"8km ESE of Mammoth Lakes, California",37.626,-118.8843333,California,21,1.47E+12,8/21/2016 18:08,18,8,8,23,2016
nc72682446,110,1.07,18,1.53,0.01169,"7km ESE of Mammoth Lakes, California",37.6263351,-118.8881683,California,21,1.47E+12,8/21/2016 18:10,18,10,8,54,2016
nc72682456,106,0.27,1,1.61,0.009745,"7km ESE of Mammoth Lakes, California",37.627,-118.8906667,California,21,1.47E+12,8/21/2016 18:12,18,12,8,14,2016
nc72682466,138,0.16,0,1.07,0.01239,"7km ESE of Mammoth Lakes, California",37.6281667,-118.8875,California,21,1.47E+12,8/21/2016 18:16,18,16,8,52,2016
nc72682461,106,1.32,27,1.24,0.008692,"33km SE of Bridgeport, California",37.6269989,-118.8919983,California,21,1.47E+12,8/21/2016 18:18,18,18,8,10,2016
nc72682471,114,0.29,1,2.21,0.01149,"7km ESE of Mammoth Lakes, California",37.6248333,-118.8885,California,21,1.47E+12,8/21/2016 18:20,18,20,8,4,2016
nc72682481,104,1.25,24,2.02,0.01251,"7km ESE of Mammoth Lakes, California",37.6251678,-118.8871689,California,21,1.47E+12,8/21/2016 18:27,18,27,8,10,2016
nc72682486,72,0.13,0,3.21,0.01864,"4km ESE of Mammoth Lakes, California",37.6363333,-118.9225,California,21,1.47E+12,8/21/2016 18:30,18,30,8,19,2016
ci37667824,53,1.26,24,4.65,0.02229,"12km WNW of Calipatria, CA",33.1648333,-115.6378333,California,21,1.47E+12,8/21/2016 18:51,18,51,8,30,2016
nc72682536,159,1.4,30,-0.36,0.03682,"4km NNE of Lompico, California",37.1413345,-122.036499,California,21,1.47E+12,8/21/2016 20:16,20,16,8,49,2016
nc72682546,105,0.44,3,2.15,0.008864,"7km ESE of Mammoth Lakes, California",37.6273333,-118.8918333,California,21,1.47E+12,8/21/2016 20:25,20,25,8,28,2016
nc72682541,106,1.18,21,1.85,0.009747,"7km ESE of Mammoth Lakes, California",37.6269989,-118.8906631,California,21,1.47E+12,8/21/2016 20:26,20,26,8,51,2016
nc72682551,150,1.26,24,1.83,0.009764,"7km ESE of Mammoth Lakes, California",37.6271667,-118.8906631,California,21,1.47E+12,8/21/2016 20:31,20,31,8,43,2016
nc72682561,103,0.3,1,2.92,0.01169,"7km ESE of Mammoth Lakes, California",37.6306667,-118.8893333,California,21,1.47E+12,8/21/2016 20:35,20,35,8,1,2016
nc72682566,108,1.09,18,1.72,0.009589,"7km ESE of Mammoth Lakes, California",37.626667,-118.890831,California,21,1.47E+12,8/21/2016 20:38,20,38,8,28,2016
ci37667848,36,1.12,19,4.53,0.1056,"15km W of Salton City, CA",33.2758333,-116.1118333,California,21,1.47E+12,8/21/2016 20:39,20,39,8,15,2016
nc72682586,108,0.42,3,1.97,0.009305,"7km ESE of Mammoth Lakes, California",37.6261667,-118.8911667,California,21,1.47E+12,8/21/2016 20:42,20,42,8,48,2016
nc72682571,104,1.26,24,1.61,0.008526,"7km ESE of Mammoth Lakes, California",37.6276665,-118.892334,California,21,1.47E+12,8/21/2016 20:44,20,44,8,5,2016
nc72682581,85,1.71,45,6.31,0.02169,"24km SW of Coalinga, California",35.9713326,-120.5313339,California,21,1.47E+12,8/21/2016 20:45,20,45,8,48,2016
ci37667896,67,0.4,2,4.98,0.0343,"6km NNW of Little Lake, CA",35.986,-117.9231667,California,21,1.47E+12,8/21/2016 20:59,20,59,8,17,2016
nc72682606,110,0.57,5,1.75,0.003608,"9km W of Cobb, California",38.8370018,-122.831337,California,21,1.47E+12,8/21/2016 21:00,21,0,8,11,2016
ci37667904,182,0.32,2,8.81,0.05081,"15km ESE of Anza, CA",33.5066667,-116.527,California,21,1.47E+12,8/21/2016 21:04,21,4,8,5,2016
ci37667912,33,1.24,24,8.86,0.03683,"2km WNW of Fontana, CA",34.105,-117.4826667,California,21,1.47E+12,8/21/2016 21:09,21,9,8,20,2016
nc72682656,64,1.2,22,1.41,0.01418,"0km SE of The Geysers, California",38.7718333,-122.7476667,California,21,1.47E+12,8/21/2016 21:25,21,25,8,40,2016
nn00557063,132.52,0.8,10,12.7,0.14,"28km SE of Bridgeport, California",38.0728,-119.005,California,21,1.47E+12,8/21/2016 21:29,21,29,8,42,2016
nc72682691,100,0.28,1,2.14,0.01065,"7km ESE of Mammoth Lakes, California",37.6298333,-118.8903333,California,21,1.47E+12,8/21/2016 21:53,21,53,8,17,2016
nc72682716,340,1.27,25,2.72,0.3204,"24km SE of Bridgeport, California",38.0625,-119.0835,California,21,1.47E+12,8/21/2016 22:11,22,11,8,27,2016
ci37668000,28,1.96,59,5.11,0.1045,"14km N of Ocotillo Wells, CA",33.2681667,-116.1098333,California,21,1.47E+12,8/21/2016 22:13,22,13,8,29,2016
nc72682761,138,0.83,11,5.11,0.02571,"17km ESE of Mammoth Lakes, California",37.5793343,-118.7996674,California,21,1.47E+12,8/21/2016 22:58,22,58,8,30,2016
ci37668024,24,1.77,48,3.1,0.03779,"5km NW of Big Bear City, CA",34.2906667,-116.8905,California,21,1.47E+12,8/21/2016 23:00,23,0,8,44,2016
nc72682776,116,0.76,9,1.88,0.01013,"7km ESE of Mammoth Lakes, California",37.6290016,-118.8906631,California,21,1.47E+12,8/21/2016 23:05,23,5,8,15,2016
nc72682796,107,0.26,1,2.21,0.01044,"7km ESE of Mammoth Lakes, California",37.6273333,-118.8898333,California,21,1.47E+12,8/21/2016 23:15,23,15,8,41,2016
nc72682806,84,1.21,23,1.99,0.01077,"7km ESE of Mammoth Lakes, California",37.6236667,-118.8896667,California,21,1.47E+12,8/21/2016 23:27,23,27,8,8,2016
ci37668032,97,0.71,8,18.18,0.01125,"2km SSE of Idyllwild, CA",33.7245,-116.7066667,California,21,1.47E+12,8/21/2016 23:28,23,28,8,39,2016
ci37668056,184,1.48,34,12.05,0.1041,"26km SW of Ocotillo, CA",32.5581667,-116.1678333,California,21,1.47E+12,8/21/2016 23:44,23,44,8,16,2016
